idValoracion,emailUsuario,idPelicula,puntuacion
3705,lauren89@example.com,1,1
3706,jbean@example.org,4,5
3707,jamesclark@example.net,3,1
3708,donna41@example.net,4,1
3709,johnmeadows@example.net,5,5
3710,ywarner@example.com,4,9
3711,staciejones@example.org,2,6
3712,mallory40@example.net,5,5
3713,matthew49@example.org,1,4
3714,julie60@example.com,1,2
3715,dunnjeffrey@example.com,1,4
3716,carl94@example.net,2,9
3717,elizabeth44@example.net,4,2
3718,xlutz@example.net,3,9
3719,joseph63@example.net,2,7
3720,sandrasmith@example.com,1,8
3721,andrewwoodard@example.org,2,1
3722,tristancole@example.com,1,1
3723,marco44@example.com,5,4
3724,gentryjeffrey@example.com,2,10
3725,jordan80@example.com,4,7
3726,victoradams@example.org,4,5
3727,rcampos@example.org,2,9
3728,riosdarren@example.com,3,2
3729,drakebryan@example.com,1,2
3730,danielle51@example.net,3,9
3731,howellivan@example.com,3,2
3732,patricia24@example.net,2,9
3733,georgefoster@example.org,5,2
3734,willie34@example.com,3,7
3735,xharris@example.org,2,2
3736,crystal58@example.net,2,1
3737,brandon79@example.org,5,2
3738,annphelps@example.com,1,7
3739,joneskristen@example.org,4,8
3740,zdavis@example.org,1,6
3741,micheleowen@example.org,5,8
3742,douglasowens@example.com,1,10
3743,ashleyjohnson@example.com,2,5
3744,pwhite@example.net,4,9
3745,whitekelly@example.com,2,3
3746,davidjones@example.net,3,7
3747,harriscynthia@example.net,1,10
3748,rbryan@example.net,4,7
3749,perryanna@example.net,2,6
3750,stephenwells@example.net,3,7
3751,mary58@example.net,2,6
3752,fishercathy@example.net,3,10
3753,travisrivera@example.org,5,6
3754,hrivera@example.com,5,9
3755,dmiller@example.net,4,2
3756,josewilliams@example.com,4,6
3757,huffderek@example.com,5,4
3758,catherinekey@example.net,1,2
3759,andreperry@example.org,2,10
3760,joehernandez@example.com,2,2
3761,christinaduncan@example.org,3,9
3762,austinterry@example.net,2,4
3763,amanda44@example.net,3,4
3764,johnsondonald@example.com,3,5
3765,riley71@example.net,4,6
3766,christopherdaniels@example.com,3,6
3767,nramirez@example.com,2,9
3768,hughesrobert@example.net,4,2
3769,stevenramirez@example.com,2,9
3770,joneserik@example.net,2,5
3771,katherine07@example.com,5,6
3772,kyle30@example.org,2,8
3773,davismary@example.net,5,1
3774,daviscurtis@example.org,1,6
3775,castanedajennifer@example.net,2,1
3776,melissawilson@example.org,1,7
3777,rsmith@example.com,3,5
3778,jennifer13@example.net,1,2
3779,karen55@example.org,1,5
3780,wendylucas@example.org,2,8
3781,ohayes@example.com,3,7
3782,mmoore@example.net,4,6
3783,jeff91@example.com,3,3
3784,toddchristensen@example.net,1,4
3785,rebeccanielsen@example.net,1,1
3786,mayobryan@example.org,2,1
3787,xvaughn@example.org,5,1
3788,bsantana@example.net,2,3
3789,jwilliams@example.org,4,3
3790,jflores@example.org,1,4
3791,bentleyjohn@example.com,2,10
3792,jessicalamb@example.com,5,5
3793,david05@example.com,4,4
3794,ramirezbruce@example.org,3,4
3795,bsuarez@example.org,2,8
3796,heather30@example.org,2,4
3797,diane94@example.org,4,5
3798,eddielloyd@example.com,1,10
3799,iweber@example.com,2,10
3800,johnreyes@example.org,3,8
3801,morgankathryn@example.org,2,4
3802,fowlerkyle@example.org,2,3
3803,tdrake@example.com,5,7
3804,latoya10@example.net,2,5
3805,manuel72@example.com,5,2
3806,phillipssteven@example.net,4,10
3807,frodriguez@example.net,1,2
3808,xmolina@example.net,1,3
3809,allendunn@example.net,2,9
3810,lesliechavez@example.org,1,1
3811,parkerjoshua@example.org,1,3
3812,ronaldrodriguez@example.org,5,3
3813,juliehobbs@example.com,2,5
3814,ingramtonya@example.org,4,2
3815,lanesusan@example.com,4,6
3816,yhatfield@example.org,3,2
3817,comptonsandra@example.com,3,7
3818,harrisonjoel@example.net,5,7
3819,nathanjames@example.com,2,6
3820,michaelflores@example.com,5,10
3821,moorejessica@example.org,5,1
3822,paula73@example.org,3,8
3823,tschneider@example.net,3,3
3824,hwang@example.com,4,5
3825,debra76@example.org,3,9
3826,singhlynn@example.com,3,5
3827,deborahwright@example.com,5,9
3828,mitchellsandra@example.com,4,4
3829,evanssusan@example.com,2,4
3830,fsampson@example.net,2,10
3831,raymond25@example.com,4,8
3832,robert64@example.com,1,1
3833,catherinemedina@example.com,2,3
3834,mark90@example.org,4,2
3835,paul14@example.org,5,9
3836,mcdowellmiguel@example.org,2,2
3837,bhawkins@example.org,3,4
3838,emily32@example.org,4,9
3839,cynthiagallegos@example.com,2,4
3840,snyderpaul@example.net,3,5
3841,dylanrobinson@example.org,5,3
3842,sheilaterry@example.net,3,8
3843,wendy01@example.org,2,1
3844,george65@example.com,4,3
3845,qanderson@example.com,4,3
3846,clevy@example.com,1,5
3847,dawnpeterson@example.org,5,9
3848,aimee89@example.org,1,9
3849,kennethbrown@example.org,5,6
3850,zhangkathleen@example.org,5,8
3851,thompsonnoah@example.com,2,1
3852,roynicole@example.org,1,7
3853,torresamy@example.net,2,7
3854,rebeccahodge@example.org,5,9
3855,qsanders@example.net,2,2
3856,kathrynmiller@example.net,4,2
3857,travis63@example.net,1,8
3858,ymack@example.net,2,4
3859,mitchellshari@example.com,4,5
3860,fisherlaura@example.org,5,8
3861,steven61@example.org,3,9
3862,keitholiver@example.com,1,4
3863,oflores@example.org,1,9
3864,smithkristin@example.com,3,7
3865,michael86@example.net,3,8
3866,seanguzman@example.org,2,1
3867,irodriguez@example.org,2,3
3868,jmorris@example.com,1,7
3869,josephwatson@example.com,2,3
3870,bensondeborah@example.org,4,2
3871,sherry31@example.net,3,7
3872,garymyers@example.org,2,5
3873,livingstonjoseph@example.org,1,5
3874,marshalljohn@example.com,1,8
3875,kelleysarah@example.com,2,6
3876,villegasmichael@example.com,5,1
3877,rebeccaross@example.net,4,2
3878,smithricky@example.com,2,10
3879,shawchristina@example.net,2,4
3880,jonathan50@example.com,5,1
3881,melissa84@example.net,5,4
3882,angelacolon@example.com,5,2
3883,eguerrero@example.org,5,1
3884,heather91@example.net,3,8
3885,harrisjames@example.net,3,2
3886,natalie70@example.net,5,3
3887,jonathanbrown@example.com,2,8
3888,brewermeghan@example.net,5,8
3889,vrodriguez@example.com,1,6
3890,preid@example.org,4,6
3891,woodstimothy@example.com,5,2
3892,whiteana@example.com,5,6
3893,randallshaun@example.net,4,3
3894,karenbarnes@example.com,5,1
3895,villarrealchristopher@example.org,2,7
3896,angela43@example.com,1,10
3897,caseygrant@example.com,3,8
3898,dmartin@example.org,5,5
3899,eugenealexander@example.net,5,4
3900,millerlouis@example.org,5,8
3901,kathleen63@example.net,4,8
3902,garciadarren@example.com,2,2
3903,bonnie28@example.org,3,6
3904,xcarlson@example.com,4,6
3905,sharon62@example.com,1,9
3906,jaclyn72@example.net,4,10
3907,morrislisa@example.org,5,1
3908,marksandrew@example.org,4,3
3909,sean48@example.net,1,8
3910,karentucker@example.net,5,10
3911,caitlinsherman@example.com,4,3
3912,clarkheather@example.org,4,1
3913,christopherchung@example.org,4,1
3914,amy27@example.net,1,10
3915,chelseyholland@example.net,2,3
3916,juliesmith@example.com,5,5
3917,aaron17@example.com,3,5
3918,emily84@example.com,3,6
3919,cperry@example.org,3,7
3920,campbelldevin@example.com,1,8
3921,adamsshawn@example.net,5,6
3922,bryantlarry@example.com,2,8
3923,joseph95@example.com,1,1
3924,richardskaren@example.com,1,10
3925,george78@example.net,2,6
3926,taylorkelsey@example.org,2,6
3927,robert76@example.com,3,7
3928,jonesstacey@example.org,3,9
3929,richard00@example.net,3,2
3930,laurabradley@example.com,3,5
3931,donaldsonevan@example.net,2,2
3932,veronica67@example.net,1,7
3933,heather88@example.org,5,2
3934,tmacdonald@example.net,3,3
3935,scottdavid@example.org,1,7
3936,sophiacarter@example.com,5,5
3937,rachelpayne@example.org,4,6
3938,edwardsgregory@example.com,3,5
3939,toddherman@example.org,5,7
3940,luismiller@example.com,1,1
3941,lee74@example.net,1,10
3942,shieldscindy@example.net,5,5
3943,crystal09@example.org,2,1
3944,juliewatson@example.org,5,10
3945,lindahall@example.com,2,7
3946,james44@example.org,4,6
3947,johnsullivan@example.org,5,7
3948,fcampbell@example.com,2,3
3949,osbornebryan@example.com,2,1
3950,smclean@example.com,3,9
3951,scottcalvin@example.net,4,2
3952,morgan79@example.org,3,9
3953,andrew44@example.com,5,4
3954,hmann@example.com,1,1
3955,codybenitez@example.com,2,5
3956,alexanderlucero@example.net,3,1
3957,aliciahansen@example.org,5,4
3958,xtyler@example.org,1,3
3959,stucker@example.com,2,6
3960,brittney12@example.org,4,3
3961,lisamyers@example.com,1,8
3962,edwardsemily@example.org,5,1
3963,ycarr@example.org,2,4
3964,daviddelacruz@example.net,2,6
3965,jenniferwilliams@example.com,4,7
3966,kennethlloyd@example.org,5,10
3967,kimberly19@example.org,2,3
3968,todd88@example.net,4,10
3969,jamie07@example.org,5,8
3970,amandalindsey@example.com,1,7
3971,floresshawn@example.org,2,9
3972,richardcollins@example.com,4,5
3973,grahamhannah@example.com,3,9
3974,zmorgan@example.com,2,10
3975,stephanie02@example.com,4,8
3976,sotodavid@example.org,4,7
3977,reyeslouis@example.net,4,2
3978,hturner@example.org,4,5
3979,escobargarrett@example.com,4,6
3980,tracy32@example.net,3,7
3981,daughertykelli@example.net,4,9
3982,gonzalescaleb@example.com,5,10
3983,fowlermichael@example.org,5,8
3984,chadingram@example.org,2,5
3985,tylerclements@example.org,5,7
3986,wcastro@example.org,3,5
3987,scottrobin@example.net,2,3
3988,lrodriguez@example.com,2,6
3989,bnewman@example.net,5,9
3990,zdudley@example.com,2,6
3991,vcarr@example.net,2,6
3992,rachel74@example.org,2,7
3993,lauren01@example.com,2,9
3994,patrick49@example.com,4,3
3995,kristendavis@example.com,5,2
3996,lauren55@example.net,5,10
3997,ilawson@example.net,2,4
3998,cadams@example.com,1,4
3999,mary54@example.net,1,10
4000,ijacobs@example.org,3,9
4001,brittneylee@example.org,5,2
4002,ericaustin@example.org,5,1
4003,johnsonmartin@example.org,5,5
4004,lisamanning@example.net,5,7
4005,fgibbs@example.com,3,6
4006,weberthomas@example.com,5,8
4007,tapiapamela@example.com,4,2
4008,phorton@example.net,3,5
4009,wyatt20@example.com,5,3
4010,joshuawright@example.com,1,9
4011,aaron77@example.org,2,8
4012,hollybarker@example.com,2,10
4013,kathleenwhite@example.net,3,7
4014,pkelley@example.net,3,5
4015,nwarren@example.net,1,4
4016,theresabaker@example.com,5,7
4017,samanthamendoza@example.net,2,5
4018,barbaramorgan@example.com,3,3
4019,georgehopkins@example.org,3,5
4020,jfloyd@example.org,2,1
4021,pharris@example.org,3,4
4022,nblack@example.net,5,7
4023,nicholsonfrederick@example.com,5,8
4024,kelly41@example.net,4,1
4025,wbridges@example.com,1,6
4026,whitestanley@example.com,4,3
4027,stewartmichael@example.org,2,3
4028,anthonywalker@example.org,3,7
4029,kallen@example.com,3,5
4030,fletchermelanie@example.org,1,3
4031,brandonjackson@example.net,5,2
4032,henryzachary@example.org,2,2
4033,wjackson@example.com,3,2
4034,ryan47@example.org,1,1
4035,sharon93@example.org,5,7
4036,jade65@example.org,3,1
4037,theresarodriguez@example.net,5,2
4038,mgomez@example.org,5,9
4039,morgancatherine@example.org,5,5
4040,cbyrd@example.com,3,7
4041,kaitlyn76@example.net,4,7
4042,ocollins@example.com,2,5
4043,john21@example.org,3,3
4044,rosscourtney@example.net,2,7
4045,tmitchell@example.net,5,6
4046,mossrobert@example.com,4,4
4047,molinamichael@example.org,4,10
4048,brittney59@example.org,5,1
4049,erinschroeder@example.org,1,8
4050,philipsnyder@example.com,2,1
4051,rodgersgrace@example.com,1,2
4052,douglassosa@example.net,1,7
4053,jamieklein@example.com,3,3
4054,robert46@example.org,3,4
4055,aliciastewart@example.com,3,2
4056,cowanbreanna@example.com,2,8
4057,jordandiana@example.org,1,5
4058,samantha99@example.com,2,8
4059,ewilson@example.net,4,10
4060,cbradley@example.org,3,6
4061,qwong@example.net,3,8
4062,eneal@example.com,3,7
4063,linda48@example.com,1,10
4064,leeangela@example.org,1,10
4065,jordanbrandon@example.net,2,1
4066,reginasalazar@example.com,5,2
4067,shermanamanda@example.net,3,2
4068,elizabeth00@example.org,5,1
4069,brad74@example.net,5,5
4070,brandipowers@example.org,4,5
4071,nfrost@example.com,5,8
4072,davischristopher@example.net,1,1
4073,rebecca55@example.com,4,9
4074,ismith@example.org,1,10
4075,guzmanamber@example.com,1,6
4076,xbrown@example.org,1,8
4077,taylorspencer@example.com,2,10
4078,gfranklin@example.org,4,3
4079,walshnathan@example.org,3,3
4080,ofrancis@example.com,4,5
4081,hwright@example.com,1,3
4082,miranda11@example.net,4,6
4083,julia95@example.org,2,5
4084,jenkinsholly@example.com,4,7
4085,donaldnewman@example.com,5,1
4086,joseph98@example.org,5,2
4087,paul18@example.net,4,1
4088,tracistewart@example.com,4,8
4089,timothy64@example.org,2,1
4090,robinfritz@example.net,2,1
4091,carolholmes@example.org,4,10
4092,phillipsbryan@example.net,5,1
4093,ashleywolf@example.net,3,8
4094,debraali@example.net,3,5
4095,natalie17@example.net,5,1
4096,julie47@example.com,4,2
4097,rhaley@example.net,1,9
4098,bdaniels@example.com,4,6
4099,gilbertbrian@example.org,4,10
4100,karenpowell@example.com,4,3
4101,fpayne@example.org,3,3
4102,hammondbryan@example.com,4,5
4103,mhernandez@example.com,2,3
4104,pattersonandrew@example.net,4,2
4105,jeffrey66@example.net,1,2
4106,jessica48@example.org,3,1
4107,andreacastillo@example.net,2,4
4108,morristracy@example.org,3,8
4109,alexis33@example.net,2,7
4110,omcgee@example.org,4,1
4111,lbryant@example.net,2,3
4112,jonathan70@example.org,2,9
4113,stevenfranklin@example.net,1,4
4114,kochandrew@example.com,1,6
4115,christopher04@example.com,5,5
4116,warnerashley@example.org,4,5
4117,scottwallace@example.com,3,7
4118,ashley66@example.net,3,5
4119,paulamartin@example.org,3,2
4120,danny65@example.com,5,4
4121,jimmylindsey@example.org,2,9
4122,dhamilton@example.com,4,8
4123,sandra50@example.net,4,6
4124,fellis@example.org,3,7
4125,amywilliams@example.com,4,8
4126,davisjeffrey@example.net,5,3
4127,robertswilliam@example.net,1,10
4128,lauren36@example.com,5,1
4129,daniel42@example.org,4,9
4130,james04@example.org,2,1
4131,browneddie@example.com,1,1
4132,andersonlee@example.com,3,6
4133,brianford@example.com,2,2
4134,grantpadilla@example.net,5,4
4135,ellisdeanna@example.com,1,6
4136,coxdanielle@example.com,2,1
4137,desireegraham@example.net,2,7
4138,james70@example.com,3,7
4139,reesejonathan@example.com,4,2
4140,katherine26@example.com,3,10
4141,annette48@example.net,4,2
4142,justin78@example.com,4,6
4143,alexanderjoshua@example.com,3,5
4144,angela60@example.net,5,7
4145,hullkyle@example.net,3,2
4146,hbraun@example.org,1,9
4147,peggywhite@example.com,5,3
4148,gregorycochran@example.org,5,6
4149,andrew36@example.net,2,7
4150,kennedykeith@example.net,2,6
4151,wrightjonathan@example.com,5,2
4152,shannon19@example.org,4,10
4153,nmathis@example.net,3,2
4154,hammondbrian@example.net,3,10
4155,carolynhouston@example.net,1,1
4156,perezjacqueline@example.net,2,5
4157,monica34@example.com,3,9
4158,karen69@example.net,3,6
4159,ghumphrey@example.com,4,10
4160,justinwiggins@example.com,4,2
4161,donna64@example.org,4,10
4162,brian70@example.com,4,4
4163,leeandrea@example.org,3,8
4164,msanders@example.com,2,8
4165,mckinneyscott@example.org,5,7
4166,erinroman@example.com,2,10
4167,mduarte@example.org,3,5
4168,james22@example.org,4,1
4169,johnmaddox@example.net,4,7
4170,ddaniels@example.org,3,3
4171,lnicholson@example.com,1,8
4172,dbriggs@example.com,3,8
4173,jared77@example.com,5,2
4174,howard21@example.org,2,2
4175,manningvanessa@example.com,2,5
4176,davisjulie@example.com,4,6
4177,richardreynolds@example.net,2,10
4178,carmendelacruz@example.com,2,9
4179,martineznicole@example.org,3,1
4180,matthew01@example.org,5,10
4181,michaelwright@example.net,1,2
4182,nicolegray@example.com,1,2
4183,jennifernolan@example.org,2,4
4184,kylejohnson@example.net,4,2
4185,joshua73@example.com,1,7
4186,georgeduncan@example.net,1,5
4187,jamesedwards@example.com,3,6
4188,rsimpson@example.org,5,10
4189,houstonwyatt@example.net,5,9
4190,bradfordnancy@example.org,1,10
4191,rsmith@example.net,1,4
4192,feliciamercer@example.com,2,7
4193,austin75@example.org,1,3
4194,lawsonvincent@example.com,2,2
4195,omolina@example.org,1,6
4196,lsmith@example.org,5,4
4197,thomas42@example.net,3,3
4198,matthewherman@example.com,4,9
4199,taylorjohnston@example.net,2,5
4200,misty81@example.org,2,10
4201,nathaniel22@example.net,4,4
4202,christophergross@example.com,5,10
4203,greeneralph@example.org,1,7
4204,mark82@example.org,1,10
4205,wvelez@example.com,1,6
4206,shirleyshea@example.com,1,7
4207,evansbarry@example.com,5,9
4208,farleylisa@example.net,3,2
4209,hallmichael@example.com,2,10
4210,amandabarron@example.net,2,8
4211,yward@example.org,3,7
4212,spencer13@example.com,4,2
4213,vhudson@example.org,1,1
4214,breese@example.com,4,5
4215,ann47@example.net,4,6
4216,matadavid@example.com,4,7
4217,noahmelendez@example.com,1,9
4218,christopherbenjamin@example.net,1,5
4219,jennifer80@example.org,1,7
4220,arnoldlisa@example.net,1,1
4221,sabrina99@example.net,4,9
4222,pricebrenda@example.net,1,2
4223,lisabrooks@example.com,5,7
4224,sandralawrence@example.com,3,6
4225,briddle@example.org,2,5
4226,robertcompton@example.org,1,1
4227,bakertiffany@example.net,4,2
4228,flowerswilliam@example.com,2,3
4229,josephbass@example.net,5,8
4230,osnyder@example.net,4,6
4231,hmathews@example.net,1,10
4232,nathaniel11@example.org,3,1
4233,kayla61@example.net,4,1
4234,rharper@example.net,1,7
4235,megandavis@example.com,2,8
4236,jerryjohnson@example.com,2,10
4237,claytonsarah@example.net,5,5
4238,ymathis@example.org,4,10
4239,jonesdan@example.net,4,9
4240,jonesstacey@example.com,1,10
4241,srogers@example.org,1,8
4242,llarsen@example.net,3,5
4243,andrewcole@example.net,1,8
4244,melissaevans@example.net,2,3
4245,ekennedy@example.net,4,1
4246,clintonchavez@example.net,5,6
4247,zfrench@example.org,1,10
4248,jennifer75@example.com,5,6
4249,dean81@example.net,4,2
4250,jonathangarcia@example.net,4,3
4251,laurenadams@example.com,5,5
4252,phamcrystal@example.org,1,2
4253,greenkimberly@example.com,3,3
4254,dhill@example.net,2,4
4255,rebeccawilcox@example.org,5,8
4256,travismiller@example.com,3,1
4257,robinsonreginald@example.com,2,2
4258,williamsalice@example.org,3,5
4259,gonzalespatty@example.net,3,10
4260,christina64@example.net,2,6
4261,michael56@example.com,3,8
4262,tammy37@example.org,4,4
4263,christineleonard@example.org,4,7
4264,brenda20@example.net,1,8
4265,todd42@example.com,3,6
4266,tonya63@example.com,5,3
4267,jenkinsteresa@example.com,4,10
4268,james11@example.com,4,9
4269,amynichols@example.org,1,9
4270,curtis53@example.com,4,8
4271,ashley69@example.com,1,1
4272,justin65@example.com,5,9
4273,justincarlson@example.com,5,4
4274,fishernathan@example.org,4,4
4275,johnsoncarrie@example.com,3,4
4276,wilsonjoshua@example.com,5,9
4277,mckayandrea@example.org,1,2
4278,lindafarrell@example.com,4,5
4279,angela54@example.org,5,8
4280,pdodson@example.net,3,6
4281,katieharris@example.net,4,10
4282,brittanyallen@example.org,2,7
